0,0.00958622451307184,0.0739769029946534,0.0739769029946534
0.001,0.00958627451307184,0.073976902686844,0.0739769213381343
0.002,0.00958642451307184,0.0739769017634158,0.0739769763685768
0.003,0.00958667451307184,0.0739769002243687,0.0739770680859809
0.004,0.00958702451307184,0.0739768980697028,0.0739771964903468
0.005,0.00958747451307184,0.0739768952994181,0.0739773615816743
0.006,0.00958802451307184,0.0739768919135146,0.0739775633599635
0.007,0.00958867451307184,0.0739768879119922,0.0739778018252143
0.008,0.00958942451307184,0.073976883294851,0.0739780769774268
0.009,0.00959027451307184,0.073976878062091,0.073978388816601
0.01,0.00959122451307184,0.0739768722137121,0.0739787373427368
0.011,0.00959227451307184,0.0739768657497145,0.0739791225558343
0.012,0.00959342451307184,0.073976858670098,0.0739795444558935
0.013,0.00959467451307184,0.0739768509748626,0.0739800030429144
0.014,0.00959602451307184,0.0739768426640085,0.0739804983168969
0.015,0.00959747451307184,0.0739768337375355,0.0739810302778411
0.016,0.00959902451307184,0.0739768241954437,0.0739815989257469
0.017,0.00960067451307184,0.0739768140377331,0.0739822042606144
0.018,0.00960242451307184,0.0739768032644036,0.0739828462824436
0.019,0.00960427451307184,0.0739767918754554,0.0739835249912345
0.02,0.00960622451307184,0.0739767798708883,0.073984240386987
0.021,0.00960827451307184,0.0739767672507023,0.0739849924697012
0.022,0.00961042451307184,0.0739767540148976,0.073985781239377
0.023,0.00961267451307184,0.073976740163474,0.0739866066960146
0.024,0.00961502451307184,0.0739767256964316,0.0739874688396138
0.025,0.00961747451307184,0.0739767106137704,0.0739883676701746
0.026,0.00962002451307184,0.0739766949154903,0.0739893031876972
0.027,0.00962267451307184,0.0739766786015914,0.0739902753921814
0.028,0.00962542451307184,0.0739766616720737,0.0739912842836272
0.029,0.00962827451307184,0.0739766441269372,0.0739923298620347
0.03,0.00963122451307184,0.0739766259661818,0.0739934121274039
0.031,0.00963427451307184,0.0739766071898076,0.0739945310797348
0.032,0.00963742451307184,0.0739765877978146,0.0739956867190273
0.033,0.00964067451307184,0.0739765677902028,0.0739968790452815
0.034,0.00964402451307184,0.0739765471669721,0.0739981080584974
0.035,0.00964747451307184,0.0739765259281226,0.0739993737586749
0.036,0.00965102451307184,0.0739765040736543,0.0740006761458142
0.037,0.00965467451307184,0.0739764816035672,0.074002015219915
0.038,0.00965842451307184,0.0739764585178612,0.0740033909809776
0.039,0.00966227451307184,0.0739764348165364,0.0740048034290018
0.04,0.00966622451307184,0.0739764104995928,0.0740062525639876
0.041,0.00967027451307184,0.0739763855670303,0.0740077383859352
0.042,0.00967442451307184,0.073976360018849,0.0740092608948444
0.043,0.00967867451307184,0.0739763338550489,0.0740108200907153
0.044,0.00968302451307184,0.07397630707563,0.0740124159735478
0.045,0.00968747451307184,0.0739762796805923,0.074014048543342
0.046,0.00969202451307184,0.0739762516699357,0.0740157178000979
0.047,0.00969667451307184,0.0739762230436603,0.0740174237438155
0.048,0.00970142451307184,0.0739761938017661,0.0740191663744947
0.049,0.00970627451307184,0.073976163944253,0.0740209456921356
0.05,0.00971122451307184,0.0739761334711211,0.0740227616967381
0.051,0.00971627451307184,0.0739761023823704,0.0740246143883023
0.052,0.00972142451307184,0.0739760706780009,0.0740265037668282
0.053,0.00972667451307184,0.0739760383580125,0.0740284298323158
0.054,0.00973202451307184,0.0739760054224054,0.074030392584765
0.055,0.00973747451307184,0.0739759718711794,0.0740323920241759
0.056,0.00974302451307184,0.0739759377043345,0.0740344281505485
0.057,0.00974867451307184,0.0739759029218709,0.0740365009638827
0.058,0.00975442451307184,0.0739758675237884,0.0740386104641786
0.059,0.00976027451307184,0.0739758315100871,0.0740407566514362
0.06,0.00976622451307184,0.0739757948807669,0.0740429395256554
0.061,0.00977227451307184,0.073975757635828,0.0740451590868363
0.062,0.00977842451307184,0.0739757197752702,0.0740474153349789
0.063,0.00978467451307184,0.0739756812990936,0.0740497082700831
0.064,0.00979102451307184,0.0739756422072981,0.074052037892149
0.065,0.00979747451307184,0.0739756024998839,0.0740544042011766
0.066,0.00980402451307184,0.0739755621768508,0.0740568071971658
0.067,0.00981067451307184,0.0739755212381989,0.0740592468801167
0.068,0.00981742451307184,0.0739754796839281,0.0740617232500293
0.069,0.00982427451307184,0.0739754375140385,0.0740642363069035
0.07,0.00983122451307184,0.0739753947285301,0.0740667860507394
0.071,0.00983827451307184,0.0739753513274029,0.074069372481537
0.072,0.00984542451307184,0.0739753073106569,0.0740719955992963
0.073,0.00985267451307184,0.073975262678292,0.0740746554040172
0.074,0.00986002451307184,0.0739752174303083,0.0740773518956998
0.075,0.00986747451307184,0.0739751715667058,0.074080085074344
0.076,0.00987502451307184,0.0739751250874844,0.0740828549399499
0.077,0.00988267451307184,0.0739750779926442,0.0740856614925175
0.078,0.00989042451307184,0.0739750302821852,0.0740885047320468
0.079,0.00989827451307184,0.0739749819561074,0.0740913846585377
